ScenarioGroup,PVPenetrationPercent,IrradianceCondition,ControlStrategy,TimeIndex,Time_h,Bus,LocalVoltage_pu,Pavailable_kW,Poutput_kW,Pcurtailed_kW,Qoutput_kVAr,Qlimit_kVAr,VoltVARActive,VoltWattActive,BothActive
stress,100,stress_clear_sky,voltwatt,13,12,32,1.04359172048156,681.083333333333,514.556789737554,166.526543595779,0,544.53600756769,0,1,0
stress,100,stress_clear_sky,voltwatt,13,12,33,1.04458220879956,743,548.141178361944,194.858821638056,0,606.234722350988,0,1,0
stress,100,stress_clear_sky,voltwatt,14,13,30,1.0348893732884,619.166666666666,564.338408028599,54.8282586380676,0,381.309150386128,0,1,0
stress,100,stress_clear_sky,voltwatt,14,13,31,1.04202647501465,619.166666666666,485.153726182374,134.012940484292,0,478.017121990209,0,1,0
stress,100,stress_clear_sky,voltwatt,14,13,32,1.04359172048156,681.083333333333,514.556789737554,166.526543595779,0,544.53600756769,0,1,0
stress,100,stress_clear_sky,voltwatt,14,13,33,1.04458220879956,743,548.141178361944,194.858821638056,0,606.234722350988,0,1,0
stress,100,stress_clear_sky,voltwatt,15,14,30,1.03474531347303,619.166666666666,565.942134081265,53.2245325854019,0,378.924804962658,0,1,0
stress,100,stress_clear_sky,voltwatt,15,14,31,1.04189382688893,619.166666666666,486.632190191899,132.534476474768,0,476.511928930935,0,1,0
stress,100,stress_clear_sky,voltwatt,15,14,32,1.04346162231724,681.083333333333,516.152267384442,164.931065948891,0,543.023931587437,0,1,0
stress,100,stress_clear_sky,voltwatt,15,14,33,1.0444545424261,743,549.849517527083,193.150482472917,0,604.685701894161,0,1,0
stress,100,stress_clear_sky,voltwatt,16,15,32,1.03042607965102,465.193625768903,461.473200459986,3.72042530891693,0,590.195424126615,0,1,0
stress,100,stress_clear_sky,voltwatt,16,15,33,1.03131858182929,507.483955384258,495.809770860425,11.6741845238333,0,649.732222626624,0,1,0
stress,100,stress_clear_sky,hybrid,11,10,31,1.03505766876567,619.166666666666,562.723550937762,56.4431157289045,-144.230470814615,383.688300791724,1,1,1
stress,100,stress_clear_sky,hybrid,11,10,32,1.03615218591933,681.083333333333,605.591554696203,75.4917786371301,-177.86894337849,441.074848844743,1,1,1
stress,100,stress_clear_sky,hybrid,11,10,33,1.03670745881136,743,653.203147294186,89.7968527058143,-204.907326098791,491.227990209201,1,1,1
stress,100,stress_clear_sky,hybrid,12,11,31,1.03519753807976,619.166666666666,561.167549669868,57.9991169967986,-146.436752019845,385.960474844201,1,1,1
