PVPenetrationPercent,IrradianceCondition,ControlStrategy,Time_h,LoadMultiplier,Irradiance,MinVoltage,MaxVoltage,MeanAbsVoltageDeviation,ActiveLoss_kW,VoltageViolationCount,PVCurtailment_kW,ReactivePower_kVAr,OuterIterations
20,clear_sky,none,0,0.6,0,0.944298502867788,1,0.0317437262537251,71.3034479686274,6,0,0,1
20,clear_sky,none,1,0.6,0,0.944298502867788,1,0.0317437262537251,71.3034479686274,6,0,0,1
20,clear_sky,none,2,0.6,0,0.944298502867788,1,0.0317437262537251,71.3034479686274,6,0,0,1
20,clear_sky,none,3,0.6,0,0.944298502867788,1,0.0317437262537251,71.3034479686274,6,0,0,1
20,clear_sky,none,4,0.6,0,0.944298502867788,1,0.0317437262537251,71.3034479686274,6,0,0,1
20,clear_sky,none,5,0.610464194115905,0,0.943276652061827,1,0.0323238068079629,73.9281269288822,6,0,0,1
20,clear_sky,none,6,0.67568081763371,0,0.936864485298945,1,0.0359618899882495,91.466227903963,13,0,0,1
20,clear_sky,none,7,0.744126393163558,0.161266778794474,0.93395471084547,1,0.0380046813528884,102.836677261275,15,0,0,1
20,clear_sky,none,8,0.790210924609343,0.392292048948375,0.934930801668,1,0.0380134174206906,104.272535886849,15,0,0,1
20,clear_sky,none,9,0.801515493969863,0.626332219312064,0.939398955646042,1,0.0360414190237409,95.6895181611412,14,0,0,1
20,clear_sky,none,10,0.793604441167075,0.823505213149891,0.944799620310983,1,0.0334259912025369,84.4978103807885,9,0,0,1
20,clear_sky,none,11,0.787101899349258,0.954276217448621,0.94840523059155,1,0.0316370568178891,77.4671094634897,4,0,0,1
20,clear_sky,none,12,0.786286066835735,1,0.94951936255565,1,0.0310949376871201,75.5100743553045,2,0,0,1
20,clear_sky,none,13,0.788425387827532,0.954276217448621,0.948277830050325,1,0.0317102038429338,77.8019863144239,5,0,0,1
20,clear_sky,none,14,0.794369066373686,0.823505213149891,0.944725531688987,1,0.0334684840207094,84.7023101617824,9,0,0,1
20,clear_sky,none,15,0.809627940215971,0.626332219312064,0.938599732516628,1,0.0364962520194387,98.0485610391632,14,0,0,1
20,clear_sky,none,16,0.840403231337678,0.392292048948375,0.929925324930903,1,0.0408559752705038,120.203910605355,17,0,0,1
20,clear_sky,none,17,0.884764896719951,0.161266778794475,0.919782163561737,1,0.0460369420213612,150.559942512844,17,0,0,1
20,clear_sky,none,18,0.927103874702081,3.30228574503549e-22,0.911395892047719,1,0.0503779103732077,179.182674633709,18,0,0,1
20,clear_sky,none,19,0.946052196170588,0,0.909425098377172,1,0.0514911043069735,187.163288546381,19,0,0,1
20,clear_sky,none,20,0.924042669036405,0,0.911713575335099,1,0.0501984363327555,177.912175612085,18,0,0,1
20,clear_sky,none,21,0.860583782023169,0,0.918255480891273,1,0.0465006452045954,152.73546855333,17,0,0,1
20,clear_sky,none,22,0.779966851082885,0,0.926449456513576,1,0.0418638041128581,123.863739638504,17,0,0,1
20,clear_sky,none,23,0.711974371775082,0,0.933262828253068,1,0.0380038788252637,102.123350121383,15,0,0,1
20,clear_sky,voltvar,0,0.6,0,0.955197075088696,1,0.0274792226468855,58.4543926958085,0,0,330.075865832809,20
20,clear_sky,voltvar,1,0.6,0,0.955197075088696,1,0.0274792226468855,58.4543926958085,0,0,330.075865832809,20
20,clear_sky,voltvar,2,0.6,0,0.955197075088696,1,0.0274792226468855,58.4543926958085,0,0,330.075865832809,20
20,clear_sky,voltvar,3,0.6,0,0.955197075088696,1,0.0274792226468855,58.4543926958085,0,0,330.075865832809,20
20,clear_sky,voltvar,4,0.6,0,0.955197075088696,1,0.0274792226468855,58.4543926958085,0,0,330.075865832809,20
20,clear_sky,voltvar,5,0.610464194115905,0,0.954508905157154,1,0.0279230351620992,60.4555576338004,0,0,340.748776305628,20
20,clear_sky,voltvar,6,0.67568081763371,0,0.950202668000724,1,0.0307003177725441,73.7667837528226,0,0,407.545444254052,20
20,clear_sky,voltvar,7,0.744126393163558,0.161266778794474,0.948174096499567,1,0.0323149634584584,81.4624439500772,7,0,442.749085710005,21
20,clear_sky,voltvar,8,0.790210924609343,0.392292048948375,0.948302245637479,1,0.0325828233814846,81.9876905831418,9,0,423.262120941843,21
20,clear_sky,voltvar,9,0.801515493969863,0.626332219312064,0.950296960061035,1,0.0315488850261712,76.2804552062654,0,0,348.938825550919,21
20,clear_sky,voltvar,10,0.793604441167075,0.823505213149891,0.952766950769215,1,0.0301124757929855,69.7501843968716,0,0,256.266318378765,20
20,clear_sky,voltvar,11,0.787101899349258,0.954276217448621,0.954016866950389,1,0.0292816854179067,66.721831487414,0,0,181.856442021311,19
20,clear_sky,voltvar,12,0.786286066835735,1,0.954218803032567,1,0.0291382615049553,66.4678326253599,0,0,150.883003025957,19
20,clear_sky,voltvar,13,0.788425387827532,0.954276217448621,0.95391924794603,1,0.0293447585614972,66.9938072640107,0,0,182.618963794217,19
20,clear_sky,voltvar,14,0.794369066373686,0.823505213149891,0.952710605828978,1,0.0301475302585619,69.9085415071778,0,0,256.830323473578,20
20,clear_sky,voltvar,15,0.809627940215971,0.626332219312064,0.949725992904961,1,0.0319077055670123,78.0364171052856,3,0,356.719549655498,21
20,clear_sky,voltvar,16,0.840403231337678,0.392292048948375,0.94486084657115,1,0.0347612517937445,93.6911413496935,12,0,476.838324875944,21
20,clear_sky,voltvar,17,0.884764896719951,0.161266778794475,0.938441110289756,1,0.0384470404328878,116.626547520816,15,0,597.191280688913,27
20,clear_sky,voltvar,18,0.927103874702081,3.30228574503549e-22,0.930840579286828,1,0.0423917783906455,140.65500603308,17,0,636.173053547199,27
20,clear_sky,voltvar,19,0.946052196170588,0,0.928970762836815,1,0.0434499823334378,147.238856949145,17,0,641.398742842942,27
20,clear_sky,voltvar,20,0.924042669036405,0,0.931142046443725,1,0.0422211387352493,139.607967835842,17,0,635.330111149214,27
20,clear_sky,voltvar,21,0.860583782023169,0,0.937231902901426,1,0.0388095033075738,119.488849398238,15,0,606.737366624867,27
20,clear_sky,voltvar,22,0.779966851082885,0,0.943250657856981,1,0.0351641121828593,97.9768069129721,13,0,523.758157513684,21
20,clear_sky,voltvar,23,0.711974371775082,0,0.947800723412628,1,0.0322479395867162,81.7715689803696,6,0,447.079492663929,21
20,clear_sky,voltwatt,0,0.6,0,0.944298502867788,1,0.0317437262537251,71.3034479686274,6,0,0,1
20,clear_sky,voltwatt,1,0.6,0,0.944298502867788,1,0.0317437262537251,71.3034479686274,6,0,0,1
20,clear_sky,voltwatt,2,0.6,0,0.944298502867788,1,0.0317437262537251,71.3034479686274,6,0,0,1
20,clear_sky,voltwatt,3,0.6,0,0.944298502867788,1,0.0317437262537251,71.3034479686274,6,0,0,1
20,clear_sky,voltwatt,4,0.6,0,0.944298502867788,1,0.0317437262537251,71.3034479686274,6,0,0,1
20,clear_sky,voltwatt,5,0.610464194115905,0,0.943276652061827,1,0.0323238068079629,73.9281269288822,6,0,0,1
20,clear_sky,voltwatt,6,0.67568081763371,0,0.936864485298945,1,0.0359618899882495,91.466227903963,13,0,0,1
20,clear_sky,voltwatt,7,0.744126393163558,0.161266778794474,0.93395471084547,1,0.0380046813528884,102.836677261275,15,0,0,1
20,clear_sky,voltwatt,8,0.790210924609343,0.392292048948375,0.934930801668,1,0.0380134174206906,104.272535886849,15,0,0,1
20,clear_sky,voltwatt,9,0.801515493969863,0.626332219312064,0.939398955646042,1,0.0360414190237409,95.6895181611412,14,0,0,1
20,clear_sky,voltwatt,10,0.793604441167075,0.823505213149891,0.944799620310983,1,0.0334259912025369,84.4978103807885,9,0,0,1
20,clear_sky,voltwatt,11,0.787101899349258,0.954276217448621,0.94840523059155,1,0.0316370568178891,77.4671094634897,4,0,0,1
20,clear_sky,voltwatt,12,0.786286066835735,1,0.94951936255565,1,0.0310949376871201,75.5100743553045,2,0,0,1
20,clear_sky,voltwatt,13,0.788425387827532,0.954276217448621,0.948277830050325,1,0.0317102038429338,77.8019863144239,5,0,0,1
20,clear_sky,voltwatt,14,0.794369066373686,0.823505213149891,0.944725531688987,1,0.0334684840207094,84.7023101617824,9,0,0,1
20,clear_sky,voltwatt,15,0.809627940215971,0.626332219312064,0.938599732516628,1,0.0364962520194387,98.0485610391632,14,0,0,1
20,clear_sky,voltwatt,16,0.840403231337678,0.392292048948375,0.929925324930903,1,0.0408559752705038,120.203910605355,17,0,0,1
20,clear_sky,voltwatt,17,0.884764896719951,0.161266778794475,0.919782163561737,1,0.0460369420213612,150.559942512844,17,0,0,1
20,clear_sky,voltwatt,18,0.927103874702081,3.30228574503549e-22,0.911395892047719,1,0.0503779103732077,179.182674633709,18,0,0,1
20,clear_sky,voltwatt,19,0.946052196170588,0,0.909425098377172,1,0.0514911043069735,187.163288546381,19,0,0,1
20,clear_sky,voltwatt,20,0.924042669036405,0,0.911713575335099,1,0.0501984363327555,177.912175612085,18,0,0,1
20,clear_sky,voltwatt,21,0.860583782023169,0,0.918255480891273,1,0.0465006452045954,152.73546855333,17,0,0,1
20,clear_sky,voltwatt,22,0.779966851082885,0,0.926449456513576,1,0.0418638041128581,123.863739638504,17,0,0,1
20,clear_sky,voltwatt,23,0.711974371775082,0,0.933262828253068,1,0.0380038788252637,102.123350121383,15,0,0,1
20,clear_sky,hybrid,0,0.6,0,0.955197075088696,1,0.0274792226468855,58.4543926958085,0,0,330.075865832809,20
20,clear_sky,hybrid,1,0.6,0,0.955197075088696,1,0.0274792226468855,58.4543926958085,0,0,330.075865832809,20
20,clear_sky,hybrid,2,0.6,0,0.955197075088696,1,0.0274792226468855,58.4543926958085,0,0,330.075865832809,20
20,clear_sky,hybrid,3,0.6,0,0.955197075088696,1,0.0274792226468855,58.4543926958085,0,0,330.075865832809,20
20,clear_sky,hybrid,4,0.6,0,0.955197075088696,1,0.0274792226468855,58.4543926958085,0,0,330.075865832809,20
20,clear_sky,hybrid,5,0.610464194115905,0,0.954508905157154,1,0.0279230351620992,60.4555576338004,0,0,340.748776305628,20
20,clear_sky,hybrid,6,0.67568081763371,0,0.950202668000724,1,0.0307003177725441,73.7667837528226,0,0,407.545444254052,20
20,clear_sky,hybrid,7,0.744126393163558,0.161266778794474,0.948174096499567,1,0.0323149634584584,81.4624439500772,7,0,442.749085710005,21
20,clear_sky,hybrid,8,0.790210924609343,0.392292048948375,0.948302245637479,1,0.0325828233814846,81.9876905831418,9,0,423.262120941843,21
20,clear_sky,hybrid,9,0.801515493969863,0.626332219312064,0.950296960061035,1,0.0315488850261712,76.2804552062654,0,0,348.938825550919,21
20,clear_sky,hybrid,10,0.793604441167075,0.823505213149891,0.952766950769215,1,0.0301124757929855,69.7501843968716,0,0,256.266318378765,20
20,clear_sky,hybrid,11,0.787101899349258,0.954276217448621,0.954016866950389,1,0.0292816854179067,66.721831487414,0,0,181.856442021311,19
20,clear_sky,hybrid,12,0.786286066835735,1,0.954218803032567,1,0.0291382615049553,66.4678326253599,0,0,150.883003025957,19
20,clear_sky,hybrid,13,0.788425387827532,0.954276217448621,0.95391924794603,1,0.0293447585614972,66.9938072640107,0,0,182.618963794217,19
20,clear_sky,hybrid,14,0.794369066373686,0.823505213149891,0.952710605828978,1,0.0301475302585619,69.9085415071778,0,0,256.830323473578,20
20,clear_sky,hybrid,15,0.809627940215971,0.626332219312064,0.949725992904961,1,0.0319077055670123,78.0364171052856,3,0,356.719549655498,21
20,clear_sky,hybrid,16,0.840403231337678,0.392292048948375,0.94486084657115,1,0.0347612517937445,93.6911413496935,12,0,476.838324875944,21
20,clear_sky,hybrid,17,0.884764896719951,0.161266778794475,0.938441110289756,1,0.0384470404328878,116.626547520816,15,0,597.191280688913,27
20,clear_sky,hybrid,18,0.927103874702081,3.30228574503549e-22,0.930840579286828,1,0.0423917783906455,140.65500603308,17,0,636.173053547199,27
20,clear_sky,hybrid,19,0.946052196170588,0,0.928970762836815,1,0.0434499823334378,147.238856949145,17,0,641.398742842942,27
20,clear_sky,hybrid,20,0.924042669036405,0,0.931142046443725,1,0.0422211387352493,139.607967835842,17,0,635.330111149214,27
20,clear_sky,hybrid,21,0.860583782023169,0,0.937231902901426,1,0.0388095033075738,119.488849398238,15,0,606.737366624867,27
20,clear_sky,hybrid,22,0.779966851082885,0,0.943250657856981,1,0.0351641121828593,97.9768069129721,13,0,523.758157513684,21
20,clear_sky,hybrid,23,0.711974371775082,0,0.947800723412628,1,0.0322479395867162,81.7715689803696,6,0,447.079492663929,21
20,clear_sky,hybrid_pso,0,0.6,0,0.962618393501152,1,0.0238778953041629,51.5953820656186,0,0,720.83426696692,27
20,clear_sky,hybrid_pso,1,0.6,0,0.962618393501152,1,0.0238778953041629,51.5953820656186,0,0,720.83426696692,27
20,clear_sky,hybrid_pso,2,0.6,0,0.962618393501152,1,0.0238778953041629,51.5953820656186,0,0,720.83426696692,27
20,clear_sky,hybrid_pso,3,0.6,0,0.962618393501152,1,0.0238778953041629,51.5953820656186,0,0,720.83426696692,27
20,clear_sky,hybrid_pso,4,0.6,0,0.962618393501152,1,0.0238778953041629,51.5953820656186,0,0,720.83426696692,27
20,clear_sky,hybrid_pso,5,0.610464194115905,0,0.961676390439793,1,0.0244269975452979,53.5718959828276,0,0,724.462012001253,27
20,clear_sky,hybrid_pso,6,0.67568081763371,0,0.955769067089529,1,0.0278688532726684,66.9257696366449,0,0,747.163345763268,27
20,clear_sky,hybrid_pso,7,0.744126393163558,0.161266778794474,0.952802645920778,1,0.0298623826942507,74.2899317261223,0,0,753.295532445458,27
20,clear_sky,hybrid_pso,8,0.790210924609343,0.392292048948375,0.952619754324497,1,0.0302748064914089,74.2534648884458,0,0,714.778199726278,26
20,clear_sky,hybrid_pso,9,0.801515493969863,0.626332219312064,0.954037301217962,1,0.029254331976198,67.9213565642896,0,0,623.837171194642,26
20,clear_sky,hybrid_pso,10,0.793604441167075,0.823505213149891,0.95585703292206,1,0.0279878496779837,61.4107060312973,0,0,496.856325782278,25
20,clear_sky,hybrid_pso,11,0.787101899349258,0.954276217448621,0.956468089715743,1,0.0275694731465179,59.4476740456121,0,0,370.018242617024,23
20,clear_sky,hybrid_pso,12,0.786286066835735,1,0.956301988912329,1,0.02768324014009,60.0262778653238,0,0,309.8839360896,23
20,clear_sky,hybrid_pso,13,0.788425387827532,0.954276217448621,0.956359132032635,1,0.027640566632948,59.7354055310151,0,0,370.253700302618,23
20,clear_sky,hybrid_pso,14,0.794369066373686,0.823505213149891,0.955794302231588,1,0.028028764276593,61.5791549017779,0,0,497.036373770888,25
20,clear_sky,hybrid_pso,15,0.809627940215971,0.626332219312064,0.953371780601458,1,0.0296883316037435,69.8037959031977,0,0,626.187877297956,26
20,clear_sky,hybrid_pso,16,0.840403231337678,0.392292048948375,0.947930222152667,1,0.0330160991852664,86.9506962512469,9,0,724.011877650784,26
20,clear_sky,hybrid_pso,17,0.884764896719951,0.161266778794475,0.939489200944067,1,0.037613938310238,112.370792470165,15,0,777.033046003997,27
20,clear_sky,hybrid_pso,18,0.927103874702081,3.30228574503549e-22,0.931663544999209,1,0.0417468100334246,137.090917320015,17,0,794.480555595626,27
20,clear_sky,hybrid_pso,19,0.946052196170588,0,0.929766059897417,1,0.0428235817971752,143.647080999634,17,0,797.047753635368,27
20,clear_sky,hybrid_pso,20,0.924042669036405,0,0.931969457697927,1,0.0415731858252702,136.048907523138,17,0,794.066282018782,27
20,clear_sky,hybrid_pso,21,0.860583782023169,0,0.938261856229725,1,0.0379945652610972,115.508695726715,15,0,785.507539409367,27
20,clear_sky,hybrid_pso,22,0.779966851082885,0,0.94610312159348,1,0.0335035991293157,92.2631868711525,9,0,774.713209748231,27
20,clear_sky,hybrid_pso,23,0.711974371775082,0,0.9524537469268,1,0.0297993125107215,75.1433493806037,0,0,759.850855610131,27
20,partial_cloud,none,0,0.6,0,0.944298502867788,1,0.0317437262537251,71.3034479686274,6,0,0,1
20,partial_cloud,none,1,0.6,0,0.944298502867788,1,0.0317437262537251,71.3034479686274,6,0,0,1
20,partial_cloud,none,2,0.6,0,0.944298502867788,1,0.0317437262537251,71.3034479686274,6,0,0,1
20,partial_cloud,none,3,0.6,0,0.944298502867788,1,0.0317437262537251,71.3034479686274,6,0,0,1
20,partial_cloud,none,4,0.6,0,0.944298502867788,1,0.0317437262537251,71.3034479686274,6,0,0,1
20,partial_cloud,none,5,0.610464194115905,0,0.943276652061827,1,0.0323238068079629,73.9281269288822,6,0,0,1
20,partial_cloud,none,6,0.67568081763371,0,0.936864485298945,1,0.0359618899882495,91.466227903963,13,0,0,1
20,partial_cloud,none,7,0.744126393163558,0.161266770627791,0.933954710648705,1,0.0380046814446156,102.836677713365,15,0,0,1
20,partial_cloud,none,8,0.790210924609343,0.392270263240168,0.934930278953066,1,0.0380136613097358,104.273702514897,15,0,0,1
20,partial_cloud,none,9,0.801515493969863,0.621169965673079,0.939276386896972,1,0.0360986615808533,95.9401539559722,14,0,0,1
20,partial_cloud,none,10,0.793604441167075,0.687177426219552,0.941617259030613,1,0.0349258294551383,90.5612161980596,13,0,0,1
20,partial_cloud,none,11,0.787101899349258,0.524851842193077,0.938406625779155,1,0.036359910681629,96.4975287957584,14,0,0,1
20,partial_cloud,none,12,0.786286066835735,0.834320566194173,0.94575508926213,1,0.0329011460311087,82.1006842611075,9,0,0,1
20,partial_cloud,none,13,0.788425387827532,0.92861096363174,0.947695231185021,1,0.0319897773573021,78.8122106635524,5,0,0,1
20,partial_cloud,none,14,0.794369066373686,0.642014022492508,0.940473681477288,1,0.0354676814789273,92.8910938522424,13,0,0,1
20,partial_cloud,none,15,0.809627940215971,0.488330467094246,0.935306477239755,1,0.0380338205221638,105.089699144507,15,0,0,1
20,partial_cloud,none,16,0.840403231337678,0.384974642144386,0.929748070686334,1,0.0409386654574088,120.631214189081,17,0,0,1
20,partial_cloud,none,17,0.884764896719951,0.16124521980021,0.919781630026256,1,0.0460371906289814,150.561431508194,17,0,0,1
20,partial_cloud,none,18,0.927103874702081,3.30228547717906e-22,0.911395892047719,1,0.0503779103732077,179.182674633709,18,0,0,1
20,partial_cloud,none,19,0.946052196170588,0,0.909425098377172,1,0.0514911043069735,187.163288546381,19,0,0,1
20,partial_cloud,none,20,0.924042669036405,0,0.911713575335099,1,0.0501984363327555,177.912175612085,18,0,0,1
20,partial_cloud,none,21,0.860583782023169,0,0.918255480891273,1,0.0465006452045954,152.73546855333,17,0,0,1
20,partial_cloud,none,22,0.779966851082885,0,0.926449456513576,1,0.0418638041128581,123.863739638504,17,0,0,1
20,partial_cloud,none,23,0.711974371775082,0,0.933262828253068,1,0.0380038788252637,102.123350121383,15,0,0,1
20,partial_cloud,voltvar,0,0.6,0,0.955197075088696,1,0.0274792226468855,58.4543926958085,0,0,330.075865832809,20
20,partial_cloud,voltvar,1,0.6,0,0.955197075088696,1,0.0274792226468855,58.4543926958085,0,0,330.075865832809,20
20,partial_cloud,voltvar,2,0.6,0,0.955197075088696,1,0.0274792226468855,58.4543926958085,0,0,330.075865832809,20
20,partial_cloud,voltvar,3,0.6,0,0.955197075088696,1,0.0274792226468855,58.4543926958085,0,0,330.075865832809,20
20,partial_cloud,voltvar,4,0.6,0,0.955197075088696,1,0.0274792226468855,58.4543926958085,0,0,330.075865832809,20
20,partial_cloud,voltvar,5,0.610464194115905,0,0.954508905157154,1,0.0279230351620992,60.4555576338004,0,0,340.748776305628,20
20,partial_cloud,voltvar,6,0.67568081763371,0,0.950202668000724,1,0.0307003177725441,73.7667837528226,0,0,407.545444254052,20
20,partial_cloud,voltvar,7,0.744126393163558,0.161266770627791,0.948174096377579,1,0.0323149635223632,81.4624443190958,7,0,442.749087926203,21
20,partial_cloud,voltvar,8,0.790210924609343,0.392270263240168,0.94830196604095,1,0.0325829755650185,81.9885529481692,9,0,423.269418122842,21
20,partial_cloud,voltvar,9,0.801515493969863,0.621169965673079,0.950241109091767,1,0.0315800246646083,76.4362420782913,0,0,351.009962982412,21
20,partial_cloud,voltvar,10,0.793604441167075,0.687177426219552,0.951491686009803,1,0.030841943488389,72.8847963959087,0,0,316.363270752624,20
20,partial_cloud,voltvar,11,0.787101899349258,0.524851842193077,0.950151893980533,1,0.0315527046116662,76.4312988362605,0,0,373.6051999629,21
20,partial_cloud,voltvar,12,0.786286066835735,0.834320566194173,0.953395947772684,1,0.0297244955944395,68.0476988560904,0,0,245.75741537017,20
20,partial_cloud,voltvar,13,0.788425387827532,0.92861096363174,0.953809642296503,1,0.0294245011190483,67.1732011473563,0,0,198.170459592679,20
20,partial_cloud,voltvar,14,0.794369066373686,0.642014022492508,0.950963705254811,1,0.0311413545731146,74.3035149246773,0,0,335.58699862935,20
20,partial_cloud,voltvar,15,0.809627940215971,0.488330467094246,0.948159707778426,1,0.0327749344379509,82.6816300903336,9,0,409.979473067226,21
20,partial_cloud,voltvar,16,0.840403231337678,0.384974642144386,0.944768537039519,1,0.0348116443246874,94.0060492675014,13,0,479.403801874138,21
20,partial_cloud,voltvar,17,0.884764896719951,0.16124521980021,0.938440676689694,1,0.0384472425875736,116.62780494998,15,0,597.19563445208,27
20,partial_cloud,voltvar,18,0.927103874702081,3.30228547717906e-22,0.930840579286828,1,0.0423917783906455,140.65500603308,17,0,636.173053547199,27
20,partial_cloud,voltvar,19,0.946052196170588,0,0.928970762836815,1,0.0434499823334378,147.238856949145,17,0,641.398742842942,27
20,partial_cloud,voltvar,20,0.924042669036405,0,0.931142046443725,1,0.0422211387352493,139.607967835842,17,0,635.330111149214,27
20,partial_cloud,voltvar,21,0.860583782023169,0,0.937231902901426,1,0.0388095033075738,119.488849398238,15,0,606.737366624867,27
20,partial_cloud,voltvar,22,0.779966851082885,0,0.943250657856981,1,0.0351641121828593,97.9768069129721,13,0,523.758157513684,21
20,partial_cloud,voltvar,23,0.711974371775082,0,0.947800723412628,1,0.0322479395867162,81.7715689803696,6,0,447.079492663929,21
20,partial_cloud,voltwatt,0,0.6,0,0.944298502867788,1,0.0317437262537251,71.3034479686274,6,0,0,1
20,partial_cloud,voltwatt,1,0.6,0,0.944298502867788,1,0.0317437262537251,71.3034479686274,6,0,0,1
20,partial_cloud,voltwatt,2,0.6,0,0.944298502867788,1,0.0317437262537251,71.3034479686274,6,0,0,1
20,partial_cloud,voltwatt,3,0.6,0,0.944298502867788,1,0.0317437262537251,71.3034479686274,6,0,0,1
20,partial_cloud,voltwatt,4,0.6,0,0.944298502867788,1,0.0317437262537251,71.3034479686274,6,0,0,1
20,partial_cloud,voltwatt,5,0.610464194115905,0,0.943276652061827,1,0.0323238068079629,73.9281269288822,6,0,0,1
20,partial_cloud,voltwatt,6,0.67568081763371,0,0.936864485298945,1,0.0359618899882495,91.466227903963,13,0,0,1
20,partial_cloud,voltwatt,7,0.744126393163558,0.161266770627791,0.933954710648705,1,0.0380046814446156,102.836677713365,15,0,0,1
20,partial_cloud,voltwatt,8,0.790210924609343,0.392270263240168,0.934930278953066,1,0.0380136613097358,104.273702514897,15,0,0,1
20,partial_cloud,voltwatt,9,0.801515493969863,0.621169965673079,0.939276386896972,1,0.0360986615808533,95.9401539559722,14,0,0,1
20,partial_cloud,voltwatt,10,0.793604441167075,0.687177426219552,0.941617259030613,1,0.0349258294551383,90.5612161980596,13,0,0,1
20,partial_cloud,voltwatt,11,0.787101899349258,0.524851842193077,0.938406625779155,1,0.036359910681629,96.4975287957584,14,0,0,1
20,partial_cloud,voltwatt,12,0.786286066835735,0.834320566194173,0.94575508926213,1,0.0329011460311087,82.1006842611075,9,0,0,1
20,partial_cloud,voltwatt,13,0.788425387827532,0.92861096363174,0.947695231185021,1,0.0319897773573021,78.8122106635524,5,0,0,1
20,partial_cloud,voltwatt,14,0.794369066373686,0.642014022492508,0.940473681477288,1,0.0354676814789273,92.8910938522424,13,0,0,1
20,partial_cloud,voltwatt,15,0.809627940215971,0.488330467094246,0.935306477239755,1,0.0380338205221638,105.089699144507,15,0,0,1
20,partial_cloud,voltwatt,16,0.840403231337678,0.384974642144386,0.929748070686334,1,0.0409386654574088,120.631214189081,17,0,0,1
20,partial_cloud,voltwatt,17,0.884764896719951,0.16124521980021,0.919781630026256,1,0.0460371906289814,150.561431508194,17,0,0,1
20,partial_cloud,voltwatt,18,0.927103874702081,3.30228547717906e-22,0.911395892047719,1,0.0503779103732077,179.182674633709,18,0,0,1
20,partial_cloud,voltwatt,19,0.946052196170588,0,0.909425098377172,1,0.0514911043069735,187.163288546381,19,0,0,1
20,partial_cloud,voltwatt,20,0.924042669036405,0,0.911713575335099,1,0.0501984363327555,177.912175612085,18,0,0,1
20,partial_cloud,voltwatt,21,0.860583782023169,0,0.918255480891273,1,0.0465006452045954,152.73546855333,17,0,0,1
20,partial_cloud,voltwatt,22,0.779966851082885,0,0.926449456513576,1,0.0418638041128581,123.863739638504,17,0,0,1
20,partial_cloud,voltwatt,23,0.711974371775082,0,0.933262828253068,1,0.0380038788252637,102.123350121383,15,0,0,1
20,partial_cloud,hybrid,0,0.6,0,0.955197075088696,1,0.0274792226468855,58.4543926958085,0,0,330.075865832809,20
20,partial_cloud,hybrid,1,0.6,0,0.955197075088696,1,0.0274792226468855,58.4543926958085,0,0,330.075865832809,20
20,partial_cloud,hybrid,2,0.6,0,0.955197075088696,1,0.0274792226468855,58.4543926958085,0,0,330.075865832809,20
20,partial_cloud,hybrid,3,0.6,0,0.955197075088696,1,0.0274792226468855,58.4543926958085,0,0,330.075865832809,20
20,partial_cloud,hybrid,4,0.6,0,0.955197075088696,1,0.0274792226468855,58.4543926958085,0,0,330.075865832809,20
20,partial_cloud,hybrid,5,0.610464194115905,0,0.954508905157154,1,0.0279230351620992,60.4555576338004,0,0,340.748776305628,20
20,partial_cloud,hybrid,6,0.67568081763371,0,0.950202668000724,1,0.0307003177725441,73.7667837528226,0,0,407.545444254052,20
20,partial_cloud,hybrid,7,0.744126393163558,0.161266770627791,0.948174096377579,1,0.0323149635223632,81.4624443190958,7,0,442.749087926203,21
20,partial_cloud,hybrid,8,0.790210924609343,0.392270263240168,0.94830196604095,1,0.0325829755650185,81.9885529481692,9,0,423.269418122842,21
20,partial_cloud,hybrid,9,0.801515493969863,0.621169965673079,0.950241109091767,1,0.0315800246646083,76.4362420782913,0,0,351.009962982412,21
20,partial_cloud,hybrid,10,0.793604441167075,0.687177426219552,0.951491686009803,1,0.030841943488389,72.8847963959087,0,0,316.363270752624,20
20,partial_cloud,hybrid,11,0.787101899349258,0.524851842193077,0.950151893980533,1,0.0315527046116662,76.4312988362605,0,0,373.6051999629,21
20,partial_cloud,hybrid,12,0.786286066835735,0.834320566194173,0.953395947772684,1,0.0297244955944395,68.0476988560904,0,0,245.75741537017,20
20,partial_cloud,hybrid,13,0.788425387827532,0.92861096363174,0.953809642296503,1,0.0294245011190483,67.1732011473563,0,0,198.170459592679,20
20,partial_cloud,hybrid,14,0.794369066373686,0.642014022492508,0.950963705254811,1,0.0311413545731146,74.3035149246773,0,0,335.58699862935,20
20,partial_cloud,hybrid,15,0.809627940215971,0.488330467094246,0.948159707778426,1,0.0327749344379509,82.6816300903336,9,0,409.979473067226,21
20,partial_cloud,hybrid,16,0.840403231337678,0.384974642144386,0.944768537039519,1,0.0348116443246874,94.0060492675014,13,0,479.403801874138,21
20,partial_cloud,hybrid,17,0.884764896719951,0.16124521980021,0.938440676689694,1,0.0384472425875736,116.62780494998,15,0,597.19563445208,27
20,partial_cloud,hybrid,18,0.927103874702081,3.30228547717906e-22,0.930840579286828,1,0.0423917783906455,140.65500603308,17,0,636.173053547199,27
20,partial_cloud,hybrid,19,0.946052196170588,0,0.928970762836815,1,0.0434499823334378,147.238856949145,17,0,641.398742842942,27
20,partial_cloud,hybrid,20,0.924042669036405,0,0.931142046443725,1,0.0422211387352493,139.607967835842,17,0,635.330111149214,27
